ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDiFW20z9,2017-01-14 13:39:36,,371561,84974,78683718,a,,Desktop,0
IDrqH81Ug,2017-01-15 12:55:29,6267570.0,491935,49810,30860214,c,Google Chrome,Mobile,1
IDSQLQMGt,2017-01-12 11:49:55,5932495.0,618524,35046,54630329,c,Google Chrome,Mobile,1
IDaJy7GFS,2017-01-20 08:15:23,8840000.0,230894,92902,555603,c,,Desktop,1
IDzD1epoF,2017-01-16 21:06:40,8654008.0,193992,97103,82365062,d,Google Chrome,Mobile,1
IDVo4nAgc,2017-01-13 08:25:53,4795429.0,754508,62416,37135965,c,Opera,Mobile,1
IDljDBHlQ,2017-01-14 09:03:52,1815531.0,364369,23576,45446370,b,Edge,Tablet,0
IDmlWuVNv,2017-01-17 23:26:25,500753.0,284836,87895,61940782,d,InternetExplorer,Desktop,1
IDlQ9U3Zt,2017-01-15 13:45:56,9747697.0,781923,95113,76532649,a,Internet Explorer,Tablet,1
IDx2efzco,2017-01-10 20:38:35,8483246.0,268040,5445,55421240,c,Google Chrome,Mobile,1
IDA5ci1SJ,2017-01-19 15:05:11,861893.0,838265,92704,95441506,b,Edge,Tablet,0
IDtM8gkSw,2017-01-18 06:12:29,9312457.0,349807,15912,55358028,b,Edge,Tablet,0
IDixyoLoY,2017-01-12 12:20:04,2005101.0,393250,70409,49384126,d,Opera,Mobile,1
IDCBdK9nb,2017-01-18 17:08:54,4453340.0,187677,45620,54630329,b,Mozilla Firefox,Desktop,0
IDB6sS3nh,2017-01-15 13:26:58,7498035.0,486886,6906,99510044,b,InternetExplorer,Desktop,1
IDPIg0kRG,2017-01-12 13:36:27,6420355.0,999684,80319,15961717,b,,Desktop,0
IDbj8JheD,2017-01-17 17:02:43,4821036.0,33591,62416,1189152,c,Google Chrome,Mobile,1
IDKz1AFbc,2017-01-11 17:46:12,5150747.0,477972,6906,99510044,c,InternetExplorer,Desktop,1
IDPAkcQ8A,2017-01-18 17:09:34,7172113.0,13385,76239,26461535,a,Edge,Tablet,0
IDJZaMeDd,2017-01-13 14:45:38,6373548.0,530337,11987,74363610,a,Edge,Tablet,0
IDtWJx6GF,2017-01-20 19:06:36,5079142.0,103304,29183,42914671,c,InternetExplorer,Desktop,1
IDizRroHR,2017-01-20 16:32:28,6978644.0,556430,92704,87213653,b,Firefox,Mobile,0
IDxGIv6xd,2017-01-11 09:12:20,4785460.0,972040,82877,33832190,c,InternetExplorer,Desktop,1
ID2Js62uj,2017-01-10 06:05:03,6655083.0,219563,83717,7122654,d,Google Chrome,Mobile,1
ID41IRunE,2017-01-20 10:43:41,8672194.0,807731,904,58604466,e,Google Chrome,Mobile,1
IDSSpoPgl,2017-01-12 13:46:10,2285399.0,808795,42227,50706198,f,Opera,Mobile,0
IDTZ2YkF3,2017-01-16 12:57:20,6416175.0,905664,14345,555603,c,Google Chrome,Mobile,1
IDCLGAj0U,2017-01-17 15:06:16,9065089.0,257416,41706,4000296,b,Google Chrome,Mobile,0
IDEDaXsd9,2017-01-17 13:06:15,6354143.0,392247,30580,9389473,d,InternetExplorer,Desktop,1
IDX9if0uS,2017-01-13 22:57:10,351276.0,104027,56811,15961717,c,Mozilla,Desktop,1
IDN4Zrjiw,2017-01-10 10:49:17,,881515,48430,55420443,c,Firefox,Mobile,1
IDbm8wrv3,2017-01-15 14:42:30,9489621.0,381577,10345,33683592,c,Google Chrome,Mobile,1
IDrRcUXzl,2017-01-12 18:35:32,428082.0,977550,17714,74363610,a,Firefox,Mobile,0
ID7P6hOWc,2017-01-10 18:20:30,1023144.0,962903,10345,17777318,b,Mozilla Firefox,Desktop,0
IDPC0Sp40,2017-01-12 14:13:15,4113772.0,406579,5445,56464503,c,Google Chrome,Mobile,1
IDhQ6H4h1,2017-01-20 10:20:39,3411622.0,527493,25516,7864011,c,InternetExplorer,Desktop,1
ID5bCWLTU,2017-01-20 11:46:56,80828.0,230858,92704,54526992,e,Internet Explorer,Tablet,0
IDWdA6N5F,2017-01-18 13:42:22,4053208.0,145142,68947,35888759,a,Firefox,Mobile,0
IDXsfkWqI,2017-01-15 07:15:26,3665704.0,743533,40339,13742268,b,Mozilla,Desktop,0
IDscG1Q8B,2017-01-13 12:55:32,4141033.0,207131,40050,23981625,c,InternetExplorer,Desktop,1
IDHk6FHlA,2017-01-17 08:21:31,4800985.0,411002,54916,54526992,b,Firefox,Mobile,0
IDFc169aX,2017-01-17 05:47:44,4445176.0,631376,1678,76522512,b,Mozilla Firefox,Desktop,0
ID8pGRovz,2017-01-12 17:19:02,1696092.0,846505,96313,2835657,b,Mozilla Firefox,,0
IDlqQVzAP,2017-01-15 20:56:01,2897510.0,795917,25516,43770446,c,Google Chrome,Mobile,1
IDK4HksJc,2017-01-12 23:31:21,8932912.0,809186,40339,7181598,c,Edge,,1
IDMOVJF0a,2017-01-13 11:22:00,7133966.0,271200,73248,83960204,b,Mozilla,Desktop,0
IDcV4t4um,2017-01-11 13:21:36,423680.0,602104,73362,67274540,b,Google Chrome,Mobile,1
IDSV7jqMR,2017-01-20 15:11:11,,539361,6906,99510044,c,InternetExplorer,Desktop,1
IDQC5XZZW,2017-01-17 16:23:24,3688999.0,165980,48498,26929326,b,Edge,Tablet,0
ID0ZOwReS,2017-01-12 13:50:55,5149843.0,653210,10345,17777318,c,InternetExplorer,Desktop,1
ID3HSLmlr,2017-01-11 18:35:12,7489973.0,637003,6906,98830533,c,Mozilla,Desktop,1
IDUUqIzLK,2017-01-11 19:33:59,6060303.0,224395,7169,26391770,f,Edge,Tablet,0
IDkF388Di,2017-01-17 16:09:25,8671394.0,34112,10345,72161006,a,Chrome,Desktop,0
IDs08cCCa,2017-01-20 16:15:15,4580024.0,484884,71441,74868704,a,Edge,Tablet,0
IDI48y3oA,2017-01-13 12:40:13,9088160.0,842945,14345,555603,b,Edge,Tablet,0
IDbwEzuvo,2017-01-17 17:43:44,7555264.0,47436,41706,16943535,a,Firefox,Mobile,0
IDEWwMJT3,2017-01-17 08:34:18,7940842.0,938906,17714,29916445,a,Mozilla Firefox,Desktop,1
IDGA8OB4m,2017-01-13 09:19:34,9036588.0,728910,53956,16370981,a,Edge,Tablet,0
IDpB9GpHU,2017-01-13 11:31:38,4092868.0,219680,80554,57977218,d,InternetExplorer,Desktop,1
ID6gHMXJj,2017-01-11 16:19:21,2718210.0,929559,97807,74868704,b,Firefox,Mobile,0
IDEIESq4W,2017-01-12 11:36:14,7674021.0,505733,2053,29998365,d,,Desktop,1
ID2fauSLt,2017-01-20 16:04:26,8329134.0,779604,89522,35888759,f,Firefox,Mobile,0
ID5cIzq0z,2017-01-20 09:34:54,2578670.0,642097,904,94350426,c,Google Chrome,Mobile,1
IDrNuRb3V,2017-01-13 11:50:17,246740.0,695059,62416,37236044,b,Mozilla,Desktop,0
IDRjkJ7ej,2017-01-13 12:58:05,9197585.0,225272,73362,86409024,c,Google Chrome,Mobile,1
IDpuEiqLV,2017-01-12 12:56:09,43364.0,842978,53956,74822265,c,InternetExplorer,Desktop,1
IDJk6c60G,2017-01-18 14:39:07,9006541.0,917835,93286,90093962,b,Edge,Tablet,0
IDqjscrkr,2017-01-17 12:18:40,,644153,40339,21153737,f,Edge,Tablet,0
ID51sw0b9,2017-01-13 02:14:15,3908844.0,971925,89522,27578501,d,Google Chrome,Mobile,1
IDYC5VeCs,2017-01-10 08:03:48,9085020.0,469974,5602,42073648,d,Edge,Tablet,0
IDsnqum4m,2017-01-11 21:35:35,6533720.0,578804,6906,98830533,c,Google Chrome,,1
ID2lsnuX1,2017-01-15 09:06:00,6877395.0,757098,48498,30860214,a,,Desktop,1
IDcNszkN8,2017-01-12 05:54:58,1000846.0,594936,54343,71193712,d,InternetExplorer,Desktop,1
IDG0NWRsU,2017-01-11 07:44:38,2470214.0,729966,6906,98830533,f,InternetExplorer,Desktop,1
ID17FAKek,2017-01-13 10:09:11,2817379.0,504743,40339,90276693,c,InternetExplorer,,1
IDH6Cssaw,2017-01-10 21:49:25,1994593.0,509525,70424,48454212,e,Google Chrome,Mobile,1
IDoNzB3TD,2017-01-14 14:15:09,7680461.0,996408,56027,31388981,a,Edge,Tablet,0
IDt9jy4pa,2017-01-20 23:11:44,,898130,6906,99510044,d,Google Chrome,Mobile,1
IDoUtYpJP,2017-01-19 15:03:43,3161981.0,170764,82877,33832190,b,InternetExplorer,Desktop,0
IDD1nXNHf,2017-01-14 19:34:23,86893.0,624060,1678,74363610,c,Google Chrome,Mobile,1
ID9CefhlQ,2017-01-20 11:39:51,1893995.0,660766,46365,16340250,d,InternetExplorer,,1
IDCTpv6si,2017-01-18 16:43:48,3204566.0,348405,68947,30860214,b,Edge,Tablet,0
IDwDyBdnB,2017-01-16 22:54:13,2259643.0,663567,82396,35374261,f,InternetExplorer,,1
IDsvHuAu6,2017-01-15 14:27:12,,345519,15124,99558603,d,,Desktop,1
IDV0R0y2S,2017-01-12 10:29:03,,670518,62809,17488931,d,Google Chrome,Mobile,1
IDXdJEQH6,2017-01-11 17:08:30,4958141.0,524217,12052,39507200,b,Edge,,0
ID8HUHm4Z,2017-01-15 13:18:00,5440234.0,963349,82877,17581428,c,Mozilla,Desktop,0
IDYaePmsS,2017-01-11 19:55:27,2534877.0,807724,42227,15961717,c,InternetExplorer,Desktop,1
IDZr6f17y,2017-01-12 18:24:35,3179538.0,745905,97863,3156697,f,Edge,Tablet,0
IDcgCcyLD,2017-01-12 09:01:26,9968979.0,178190,60582,20301556,b,Mozilla,,0
IDy9sSU1f,2017-01-18 16:38:07,6278170.0,948986,82396,26461535,d,,Desktop,1
ID5dWwmLf,2017-01-19 02:12:01,,315253,10345,17777318,b,Mozilla,Desktop,0
IDoe03Gmr,2017-01-10 20:02:51,974051.0,673237,6906,99510044,c,,Tablet,1
IDNIbqx2s,2017-01-20 12:41:43,5976245.0,290089,84987,37135965,f,Firefox,Mobile,0
IDjLL3rjA,2017-01-14 17:58:43,,66908,71642,29352781,f,IE,Mobile,1
ID4GmfOJz,2017-01-16 14:50:42,6919534.0,485135,92902,47079934,a,Mozilla,Desktop,0
IDWpmaaYe,2017-01-16 15:31:34,8790298.0,382869,40339,43452411,b,Edge,Tablet,0
IDrhtDQUr,2017-01-18 16:31:48,1376141.0,983882,34670,91808273,c,,Tablet,0
IDGksf1Z2,2017-01-10 17:28:00,9580433.0,826083,14345,555603,c,InternetExplorer,Desktop,1
IDp0TWrGp,2017-01-10 15:37:50,7400061.0,81939,42227,96823930,b,Google Chrome,Mobile,0
IDkCMQAt2,2017-01-10 17:07:33,9996125.0,155919,37815,74363610,c,Internet Explorer,Tablet,0
ID6SpTudv,2017-01-17 11:10:38,4691884.0,697297,41706,4000296,a,Firefox,Mobile,0
IDFTQL3B4,2017-01-17 21:51:42,6979981.0,378297,3037,62689217,d,InternetExplorer,Desktop,1
IDWULgYrG,2017-01-16 08:31:44,1366325.0,786160,34670,87807327,f,,Mobile,1
ID3SrIX8Y,2017-01-11 17:58:44,,739778,54343,71193712,d,Edge,Tablet,0
IDSi79BUU,2017-01-13 17:02:07,8061693.0,451078,80554,61940782,d,Internet Explorer,,1
IDxFvKiRG,2017-01-10 10:44:15,331642.0,176105,96973,74868704,e,InternetExplorer,,1
IDCxRMD4J,2017-01-20 08:51:07,2259250.0,466615,5602,72451969,c,Google Chrome,Mobile,1
IDhjCyeCm,2017-01-15 16:51:08,,491947,36768,555603,a,Firefox,Mobile,0
ID3doSgNa,2017-01-10 18:24:10,6497556.0,628564,26962,7122654,c,InternetExplorer,Desktop,1
ID63Lhe6w,2017-01-20 16:43:51,9011767.0,544809,23283,91553313,b,Edge,Tablet,0
IDYU0qJa4,2017-01-17 10:04:56,8713612.0,182704,1678,91553313,a,Edge,Tablet,0
IDJ6j1jNN,2017-01-18 00:01:12,6986705.0,910555,82877,17581428,d,InternetExplorer,Desktop,1
IDdwtNR9N,2017-01-12 14:30:05,3702007.0,462449,44388,20301556,a,Mozilla,,0
IDF8OE8vc,2017-01-10 18:02:18,2272463.0,322232,904,20301556,b,Chrome,,1
IDhaAAKQH,2017-01-13 21:24:23,,513046,6906,99510044,d,InternetExplorer,Desktop,1
IDJnP1dGq,2017-01-14 12:53:33,2691889.0,94489,63392,24374189,c,InternetExplorer,Desktop,1
IDuW3737e,2017-01-14 19:46:04,4991408.0,340225,79668,61940782,c,InternetExplorer,Desktop,1
IDTmnTYIR,2017-01-15 20:27:08,1411277.0,665042,92902,555603,d,Google Chrome,Mobile,1
ID71MOgS0,2017-01-19 17:18:00,4907283.0,829933,1678,76464134,b,Edge,Tablet,0
IDI7uvWUz,2017-01-13 13:12:03,513071.0,765029,43897,69514806,b,Edge,Tablet,0
IDnTSy6ma,2017-01-12 18:47:41,,430588,98552,16150900,c,Google Chrome,Mobile,1
IDjNroOBe,2017-01-16 13:48:04,9154801.0,363721,10345,33683592,b,Mozilla Firefox,,0
IDV9EI0iq,2017-01-16 00:46:59,2941997.0,840576,55686,11224961,c,Google Chrome,Mobile,1
IDeKbTplj,2017-01-15 17:20:43,2951553.0,962391,33638,47079934,c,Google Chrome,Mobile,1
IDt2yC8Hu,2017-01-18 22:31:14,7785987.0,50269,82877,38492160,d,Google Chrome,,1
IDdxxX0XB,2017-01-10 09:30:48,,943980,62949,30860214,b,Edge,Tablet,0
IDv5eUbE9,2017-01-12 18:12:39,3068911.0,939373,56811,51330651,d,Google Chrome,Mobile,1
IDi9ZJxi3,2017-01-12 00:18:16,472168.0,499732,15191,20301556,c,Google Chrome,Mobile,1
IDQovxFIF,2017-01-13 17:37:11,5232926.0,790478,21380,41631117,c,Google Chrome,Mobile,1
ID70AqOor,2017-01-11 17:32:30,5765081.0,993232,92704,93157824,c,InternetExplorer,Desktop,1
ID6ySDhwJ,2017-01-16 17:41:16,1607019.0,8505,82396,12799637,c,InternetExplorer,Desktop,1
IDgYXl6Lw,2017-01-17 11:50:28,,73442,76239,58604466,d,InternetExplorer,Desktop,1
IDfL5B0QQ,2017-01-12 18:23:06,5014642.0,953937,13255,47079934,d,Edge,Tablet,1
IDXOYfS4f,2017-01-18 12:12:42,9461957.0,127801,42227,49384126,a,,Mobile,0
IDkqStnan,2017-01-20 08:47:25,7231566.0,440023,41210,7122654,c,InternetExplorer,Desktop,1
IDsRoF1j9,2017-01-19 11:28:50,6113209.0,7183,93286,27723861,f,Mozilla,Desktop,1
ID10vdxr1,2017-01-17 00:35:48,,751533,40339,37135965,f,InternetExplorer,Desktop,1
IDCYe8As3,2017-01-10 16:29:57,8703012.0,348349,40339,48935934,e,Mozilla,Desktop,0
IDIy8szA9,2017-01-19 16:49:55,564356.0,663212,25085,26391770,b,Firefox,Mobile,0
IDTBOzomA,2017-01-14 17:59:14,9445609.0,168061,15124,99558603,a,Google Chrome,Mobile,1
IDrazyjfc,2017-01-18 14:30:38,9476832.0,596458,5602,30432082,c,Google Chrome,Mobile,1
IDhiXHX1o,2017-01-16 06:21:32,9104632.0,557918,45620,7122654,c,Google Chrome,Mobile,1
ID7tQOQMq,2017-01-17 17:56:37,,101855,26849,47941469,b,Edge,Tablet,0
IDSkDfsXb,2017-01-18 21:42:23,45390.0,620687,12052,54630329,c,Firefox,Mobile,1
IDdIsLwhB,2017-01-12 12:02:56,6183384.0,444585,23576,45446370,d,,Desktop,0
IDME9d28m,2017-01-17 17:40:53,4219618.0,439724,43612,31388981,b,Chrome,Desktop,0
IDk6fcF0L,2017-01-10 18:15:08,,332242,40339,43452411,b,Edge,Tablet,0
ID8Je1EzJ,2017-01-16 10:54:49,,536775,68947,35888759,c,InternetExplorer,Desktop,1
IDFJc12Kj,2017-01-12 11:50:37,9368998.0,349827,17714,26391770,a,,Mobile,0
IDhSEKzsQ,2017-01-13 14:29:46,8422088.0,831675,7169,29916445,a,Firefox,Mobile,0
IDBFTBLa3,2017-01-18 16:10:48,366153.0,304650,97863,63837330,a,Edge,Tablet,0
ID7ZSpHzk,2017-01-14 12:54:09,8358706.0,843321,29183,49777864,b,Firefox,Mobile,0
IDOggueU6,2017-01-12 09:17:40,2318630.0,117602,12052,54630329,b,Mozilla,Desktop,0
IDU2n4S5z,2017-01-17 18:49:58,4915345.0,536033,61208,91553313,e,InternetExplorer,,1
ID3g6JufL,2017-01-17 12:23:04,3483360.0,890731,47327,65017662,b,InternetExplorer,Desktop,0
IDpK3I8QY,2017-01-15 15:12:54,6021.0,197698,904,58604466,b,Mozilla Firefox,Desktop,0
IDRHaDX2B,2017-01-17 14:40:53,1622936.0,485334,64452,87726715,a,Edge,Tablet,0
IDb1lhYDy,2017-01-19 14:44:12,9970790.0,960308,62416,68646414,c,Firefox,Mobile,0
ID5Tgs9i0,2017-01-18 02:57:54,6679966.0,845427,50088,89663643,b,Edge,Tablet,0
IDaBAaTGh,2017-01-16 14:45:55,7002778.0,388596,96184,57500672,e,Google Chrome,Mobile,0
IDeoMKR3N,2017-01-18 09:40:55,6019512.0,334476,54916,87903766,b,Firefox,Mobile,0
IDSfzT1Hd,2017-01-10 10:50:32,236244.0,498250,75547,27723861,a,Firefox,Mobile,0
IDxxawbcY,2017-01-13 16:21:51,1589949.0,152654,84974,91808273,d,Google Chrome,Mobile,1
IDNrZs9Dn,2017-01-10 19:29:33,3876093.0,768916,9764,35888759,d,InternetExplorer,,1
IDPMYgS4o,2017-01-13 10:40:33,7483326.0,46818,23576,16150900,a,Firefox,Mobile,0
IDan3F4zL,2017-01-20 08:15:47,3474473.0,511298,6906,99510044,d,Google Chrome,Mobile,1
ID3ALScOR,2017-01-15 18:57:21,6244131.0,564874,95113,65017662,b,InternetExplorer,,0
IDfoT6asH,2017-01-15 06:57:19,3540364.0,329231,15912,7864011,c,,Desktop,1
ID7M4bglM,2017-01-17 14:59:31,6860094.0,243782,33638,67290861,e,Google Chrome,Mobile,0
IDZpoo66f,2017-01-18 17:20:22,3380705.0,40733,20322,35888759,c,Google Chrome,,1
IDiF7f7oi,2017-01-17 21:06:32,3857477.0,679661,25516,31463671,c,InternetExplorer,Desktop,1
IDeF0re1T,2017-01-11 17:45:43,9281098.0,306584,33949,29624796,a,Firefox,Mobile,0
IDo7oV8Yh,2017-01-12 09:34:17,2644239.0,405970,42227,7181598,a,Internet Explorer,Tablet,0
IDlQVyQsm,2017-01-11 11:06:42,2407134.0,328284,21407,80645978,a,Edge,Tablet,0
IDrtVjn0a,2017-01-18 15:26:34,8227408.0,594925,97863,87807327,b,Google Chrome,Mobile,0
ID3TaPQaz,2017-01-15 13:20:24,505669.0,346936,79668,44933356,d,Google Chrome,Mobile,1
ID1LhFcl0,2017-01-17 16:26:07,274357.0,488141,45620,31388981,e,IE,,0
IDCedrcNZ,2017-01-15 10:24:20,7350641.0,658888,40339,13742268,b,,Mobile,0
IDlEEKdg1,2017-01-17 12:08:40,,197780,14345,555603,b,Edge,Tablet,0
IDzRdH10s,2017-01-11 16:45:54,,287616,54125,78406516,b,Edge,Tablet,0
IDXipnYPl,2017-01-14 10:20:45,7880237.0,743211,42227,50706198,c,Google Chrome,Mobile,1
IDphDH4aa,2017-01-11 22:20:32,6049077.0,790822,83091,83175152,c,Google Chrome,Mobile,1
IDfctmIec,2017-01-18 08:20:44,8660495.0,401084,44388,26391770,b,IE,Mobile,0
IDwb8sW4M,2017-01-14 02:18:54,1249650.0,641081,82877,67290861,c,Chrome,Desktop,1
IDjphRQBq,2017-01-15 12:37:47,3427780.0,607377,12052,17581428,b,,,0
IDYvXsRDT,2017-01-11 17:43:07,64330.0,482381,92902,555603,b,InternetExplorer,Desktop,0
IDM2sPCo4,2017-01-12 09:04:32,6761784.0,40574,80554,57977218,a,Firefox,Mobile,0
IDbo4RIT1,2017-01-19 05:31:36,7872368.0,312296,53956,9434818,d,InternetExplorer,Desktop,1
IDfWjqrNj,2017-01-14 10:58:16,8224067.0,709653,9764,52258430,c,Google Chrome,Mobile,1
IDIsyHmLa,2017-01-19 15:02:23,6798985.0,388713,76239,64615852,d,Google Chrome,Mobile,1
IDtdZomoc,2017-01-18 10:55:22,4831094.0,689553,92704,93157824,b,Edge,Tablet,0
IDcZXEiPC,2017-01-19 05:45:23,7156073.0,332242,40339,43452411,a,Internet Explorer,Tablet,0
ID7WubN3b,2017-01-19 16:50:49,4728675.0,813364,45620,31388981,b,Edge,Tablet,0
IDWxYQ0pm,2017-01-11 03:43:30,2395165.0,437251,33949,18243870,f,Google Chrome,Mobile,1
IDAZ83VYq,2017-01-20 15:46:44,1040974.0,153746,12211,50595884,b,,,0
ID3DRYbsm,2017-01-16 12:02:30,8531294.0,295886,82396,58604466,d,Google Chrome,Mobile,1
IDZcI2IwP,2017-01-14 16:56:31,9574828.0,691805,34670,69514806,b,Mozilla Firefox,Desktop,0
IDCZFdjVu,2017-01-17 08:48:31,8071927.0,281649,96313,26391770,f,Edge,Tablet,0
IDngtTKFj,2017-01-15 17:50:21,8614766.0,432304,97863,87807327,f,Edge,Tablet,0
IDvVSK5vI,2017-01-14 15:00:17,2749459.0,906124,92704,91553313,a,Edge,,0
IDhrQYqGD,2017-01-14 12:36:58,6358215.0,817218,5602,76683174,c,Google Chrome,,1
IDXbWutbc,2017-01-19 23:04:51,2467012.0,91784,1678,51884201,d,Google Chrome,Mobile,1
ID7LTvT4S,2017-01-13 13:22:10,2354289.0,923267,1678,76464134,c,InternetExplorer,Desktop,1
ID5s36V0R,2017-01-18 17:30:40,,791326,87732,18481500,e,Google Chrome,Mobile,1
IDOwwghtm,2017-01-12 13:55:55,8761482.0,6924,79668,61940782,b,Edge,Tablet,0
IDGsZKWLc,2017-01-13 17:11:36,7532734.0,980128,46450,54630329,d,Edge,,0
ID8mzdxlt,2017-01-18 10:06:26,6904681.0,746689,8467,21153737,c,Safari,Tablet,1
ID2OvPAig,2017-01-18 03:01:24,1528906.0,809267,21380,71063188,c,Google Chrome,Mobile,1
IDbaZHEOX,2017-01-12 17:01:48,1049799.0,308858,5602,54484162,b,Mozilla,Desktop,0
IDmlQdxNP,2017-01-16 17:46:54,8234059.0,911094,1678,72867829,c,InternetExplorer,Desktop,1
IDkhnZoDL,2017-01-19 10:13:16,2410724.0,775166,6747,74868704,a,Firefox,Mobile,0
IDN93ibXV,2017-01-17 15:59:42,9501557.0,426723,82877,21873352,f,Edge,Tablet,0
IDv5iWBNC,2017-01-12 11:58:41,3142773.0,68770,43612,74868704,b,Safari,Tablet,0
IDx58qow7,2017-01-19 14:34:14,4922096.0,710307,40339,43452411,b,Firefox,Mobile,0
IDLWf3xcM,2017-01-12 21:48:04,,540191,1678,91553313,c,Edge,,1
IDa7A8GfN,2017-01-17 11:57:44,2120692.0,756155,34670,56464503,f,Edge,Tablet,0
ID4qfKSUG,2017-01-11 11:07:03,3202136.0,582452,45620,31388981,c,Google Chrome,Mobile,1
IDCpw455f,2017-01-12 18:02:44,9706746.0,261299,98552,16150900,b,Edge,Tablet,0
IDZfLh0po,2017-01-19 16:00:54,2458305.0,723473,40339,54526992,a,Firefox,Mobile,0
ID7KgMa8j,2017-01-11 08:11:30,6624278.0,745063,73248,61940782,d,InternetExplorer,,1
IDWbxUp3f,2017-01-20 15:54:45,5033494.0,345007,17118,83172146,b,Edge,Tablet,0
IDQ6DbhGY,2017-01-18 17:14:54,1498062.0,860372,42227,22339104,b,Edge,Tablet,0
IDsvQFUY8,2017-01-12 16:31:44,7575366.0,329905,33033,3156697,c,Google Chrome,,1
IDCHPgkb7,2017-01-15 22:16:01,4654824.0,57558,10345,33683592,c,InternetExplorer,,1
IDi7kJfO0,2017-01-14 09:27:55,4572960.0,409640,64452,65017662,d,Firefox,Mobile,0
IDHVRyIyu,2017-01-11 15:04:40,6532547.0,248859,26162,47079934,b,InternetExplorer,Desktop,1
IDeh51hjP,2017-01-14 12:52:54,9564960.0,453930,30580,65017662,c,Firefox,,1
ID3kZBvnU,2017-01-12 14:40:39,1878248.0,195489,10345,33683592,f,Firefox,Mobile,0
ID1TUxjXc,2017-01-20 20:48:18,9100712.0,843779,6906,99510044,b,Firefox,,0
IDVpeMJzb,2017-01-14 13:38:50,1587949.0,963471,80319,9389473,b,Firefox,Mobile,0
IDRv9H5HS,2017-01-12 21:09:12,870571.0,901805,48430,55420443,e,InternetExplorer,Desktop,1
IDZzK5Rcy,2017-01-14 14:37:32,7209029.0,155304,904,74363610,e,Mozilla,,0
IDaOegvN0,2017-01-17 14:27:08,8107123.0,829340,26962,57977218,d,Mozilla Firefox,Desktop,0
IDfkvK6IE,2017-01-20 00:05:55,7716476.0,891304,93286,4025337,c,Google Chrome,Mobile,1
IDhMALQqf,2017-01-19 20:25:39,,616359,42227,12247975,c,InternetExplorer,Desktop,1
IDQbY1Fhq,2017-01-18 15:03:38,679583.0,214149,80554,57977218,b,Edge,Tablet,0
IDbu7HVxG,2017-01-13 00:03:49,5199060.0,751917,6906,98830533,c,InternetExplorer,Desktop,1
IDw704LY7,2017-01-13 11:04:59,18643.0,592043,40339,95302954,b,IE,Mobile,0
IDpgOag5L,2017-01-14 16:06:54,3090968.0,132167,40339,83960204,b,InternetExplorer,Desktop,0
IDeqLBdbO,2017-01-14 14:23:10,7304063.0,644681,904,29916445,b,Mozilla,Desktop,0
IDK1Wn7eZ,2017-01-13 12:14:34,8516825.0,195725,34670,48615529,a,Firefox,Mobile,0
IDQH4zsJl,2017-01-16 07:21:08,8928186.0,80935,84144,91553313,d,Google Chrome,Mobile,1
IDOC7SMrf,2017-01-17 16:10:02,3368742.0,158007,53956,48626108,b,Mozilla Firefox,Desktop,0
IDkgUXjl5,2017-01-14 16:12:20,3737503.0,668614,28270,82291592,a,Mozilla Firefox,Desktop,0
IDVUzLgM1,2017-01-12 17:22:53,,57630,37815,34211073,a,Google Chrome,,0
IDSp7tewU,2017-01-14 16:33:30,7181474.0,590058,25516,43770446,f,Edge,Tablet,0
IDJ5F23q3,2017-01-17 22:53:57,8707338.0,323886,70191,29916445,f,Google Chrome,Mobile,1
IDRC3VJAW,2017-01-12 22:09:09,7628446.0,476810,64452,65017662,f,InternetExplorer,Desktop,1
IDVlPjcP6,2017-01-16 20:34:40,4762109.0,546727,6906,99510044,c,InternetExplorer,Desktop,1
IDxRiW9ez,2017-01-14 10:36:32,,388555,5602,60774669,a,Opera,Mobile,0
IDKusYq5g,2017-01-18 12:42:40,984782.0,521424,43897,48626108,a,Chrome,Desktop,1
IDtLCApx8,2017-01-20 11:31:13,3750569.0,5842,9764,13742268,a,Mozilla,Desktop,0
IDUSqGm2X,2017-01-16 17:36:18,8561949.0,263624,6906,99510044,e,Google Chrome,,0
IDu4J0Qf8,2017-01-16 07:57:12,8311831.0,332242,40339,43452411,b,Mozilla Firefox,Desktop,0
IDDjaMS0W,2017-01-14 13:04:12,8672716.0,606158,11837,43770446,b,Firefox,Mobile,0
IDHUFp2p6,2017-01-17 19:47:30,,961427,95113,65017662,b,InternetExplorer,Desktop,1
ID3ujRdGa,2017-01-12 11:41:06,726618.0,35127,42227,1436904,c,Mozilla,,0
IDj6ceLmd,2017-01-12 12:56:49,7512218.0,187740,17714,74363610,b,Edge,Tablet,0
IDRUjlloc,2017-01-20 11:47:05,683096.0,665376,73362,67274540,b,Mozilla,Desktop,0
IDv2TW6Vm,2017-01-10 17:58:46,1369421.0,791377,87732,78406516,f,Mozilla,Desktop,0
IDNrXu10e,2017-01-14 12:04:51,4448566.0,332972,45620,54630329,d,Google Chrome,Mobile,1
IDb4SoBva,2017-01-19 18:01:09,,272637,52747,91553313,d,InternetExplorer,Desktop,1
IDNuhI3lO,2017-01-14 12:58:05,3329625.0,626523,21407,33247409,b,Google Chrome,Mobile,0
ID2qYVefQ,2017-01-10 16:17:17,,460392,6906,98830533,a,Edge,Tablet,0
IDG9j01tx,2017-01-18 10:05:39,397787.0,858695,70409,49384126,c,Firefox,Mobile,1
